0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
1.0,93.0,-6.0,23.0,3.0,120.0,-17.0,15.0,-6.0,130.0,-9.0,-2.0,-2.0,86.0,-1.0,50.0,1.0,168.0,-17.0,-5.0,6.0,284.0,6.0,-14.0,-6.0,46.2,147.0,111.0
1.0,115.0,-12.0,86.0,1.0,133.0,-12.0,63.0,-11.0,106.0,-4.0,9.0,-23.0,79.0,-8.0,64.0,-10.0,59.0,17.0,30.0,-2.0,50.0,32.0,19.0,-10.0,78.6,142.0,112.0
1.0,30.0,-10.0,64.0,-10.0,13.0,0.0,82.0,-2.0,16.0,-4.0,86.0,-17.0,29.0,3.0,45.0,1.0,0.0,-1.0,75.0,-12.0,0.0,3.0,77.0,-12.0,22.4,143.6,113.0
1.0,-67.0,0.0,23.0,-11.0,-82.0,14.0,56.0,0.0,-137.0,27.0,61.0,12.0,-41.0,4.0,-11.0,0.0,-18.0,-6.0,-19.0,-4.0,0.0,-6.0,-52.0,-25.0,-37.6,141.4,114.0
1.0,-110.0,17.0,-49.0,6.0,-113.0,-9.0,-68.0,-15.0,-125.0,-19.0,-79.0,-16.0,-92.0,-9.0,-32.0,-1.0,-151.0,-13.0,11.0,-16.0,-163.0,-28.0,123.0,11.0,-69.2,153.0,115.0
1.0,-71.0,2.0,-79.0,7.0,-64.0,0.0,-74.0,9.0,-62.0,-1.0,-73.0,0.0,-78.0,4.0,-94.0,-1.0,-104.0,-2.0,-83.0,-3.0,-113.0,6.0,-123.0,-9.0,-76.4,173.6,116.0
1.0,-82.0,18.0,-82.0,9.0,-82.0,35.0,-84.0,15.0,-55.0,32.0,-60.0,27.0,-89.0,15.0,-94.0,14.0,-67.0,13.0,-99.0,3.0,-105.0,11.0,-17.0,-14.0,-80.6,183.0,117.0
1.0,-19.0,1.0,-144.0,16.0,-50.0,-17.0,-164.0,1.0,-92.0,-26.0,-150.0,-19.0,-45.0,-12.0,-105.0,-8.0,-21.0,11.0,-170.0,15.0,10.0,3.0,-272.0,6.0,-40.8,180.0,118.0
1.0,-60.0,0.0,-110.0,-5.0,-12.0,1.0,-117.0,5.0,90.0,-5.0,-148.0,22.0,-56.0,13.0,-88.0,15.0,-12.0,11.0,-78.0,22.0,-6.0,-8.0,-106.0,59.0,-68.2,172.8,119.0
1.0,-50.0,2.0,-47.0,-15.0,-65.0,4.0,-69.0,-12.0,-69.0,4.0,-61.0,-1.0,-37.0,-3.0,-34.0,-5.0,-52.0,-9.0,-7.0,5.0,-88.0,1.0,9.0,-5.0,-33.0,164.0,120.0
1.0,-1.0,7.0,60.0,-7.0,-35.0,7.0,81.0,8.0,-59.0,10.0,121.0,14.0,18.0,6.0,45.0,7.0,38.0,-4.0,27.0,-3.0,94.0,10.0,-8.0,4.0,39.8,149.2,121.0
1.0,47.0,-9.0,105.0,4.0,68.0,-4.0,117.0,-2.0,76.0,3.0,151.0,-10.0,52.0,-5.0,79.0,-5.0,42.0,-6.0,88.0,-15.0,15.0,4.0,-1.0,-12.0,67.0,151.0,122.0
1.0,84.0,1.0,64.0,4.0,101.0,-5.0,82.0,0.0,142.0,-23.0,73.0,-4.0,75.0,-11.0,84.0,-19.0,54.0,3.0,143.0,-6.0,12.0,3.0,265.0,-12.0,70.6,154.6,123.0
1.0,79.0,-6.0,90.0,3.0,47.0,3.0,72.0,10.0,21.0,24.0,51.0,19.0,86.0,1.0,94.0,13.0,45.0,-5.0,112.0,0.0,-6.0,-18.0,150.0,13.0,75.8,155.4,124.0
1.0,73.0,-10.0,56.0,-11.0,86.0,-3.0,72.0,-8.0,70.0,-5.0,89.0,-18.0,109.0,-9.0,76.0,-4.0,182.0,-20.0,38.0,-4.0,191.0,-39.0,-19.0,-5.0,59.6,152.0,125.0
1.0,107.0,-7.0,21.0,-1.0,128.0,-23.0,10.0,-6.0,149.0,-16.0,-7.0,-4.0,63.0,1.0,35.0,-4.0,59.0,19.0,-22.0,18.0,177.0,47.0,6.0,9.0,57.4,142.8,126.0
1.0,85.0,-6.0,65.0,-5.0,92.0,0.0,38.0,-10.0,68.0,-1.0,-27.0,-23.0,44.0,7.0,36.0,-4.0,23.0,14.0,51.0,-5.0,-8.0,1.0,52.0,-5.0,70.0,138.4,127.0
1.0,-34.0,-4.0,20.0,11.0,-37.0,-4.0,51.0,11.0,-45.0,13.0,57.0,6.0,-15.0,0.0,6.0,6.0,-16.0,2.0,-15.0,-12.0,-5.0,20.0,-40.0,-30.0,-30.4,133.2,128.0
1.0,-105.0,-4.0,-21.0,-14.0,-121.0,1.0,-5.0,-16.0,-154.0,-3.0,16.0,-3.0,-90.0,-5.0,-63.0,-9.0,-69.0,-20.0,-41.0,-13.0,1.0,-21.0,-25.0,-15.0,-81.2,138.8,129.0
1.0,-92.0,9.0,-38.0,-3.0,-113.0,14.0,-57.0,3.0,-148.0,6.0,-94.0,5.0,-89.0,5.0,-28.0,12.0,-152.0,1.0,-33.0,-2.0,-172.0,11.0,-2.0,20.0,-70.6,154.0,130.0
1.0,-80.0,20.0,-81.0,23.0,-65.0,9.0,-74.0,8.0,-46.0,13.0,-63.0,16.0,-74.0,12.0,-75.0,9.0,-113.0,15.0,-25.0,6.0,-232.0,-2.0,3.0,10.0,-56.0,166.4,131.0
1.0,-39.0,9.0,-158.0,18.0,-54.0,7.0,-167.0,17.0,-14.0,2.0,-169.0,-13.0,-83.0,-8.0,-151.0,-5.0,-54.0,-19.0,-184.0,-4.0,19.0,-16.0,-163.0,-52.0,-72.2,179.6,132.0
1.0,-38.0,2.0,-94.0,-6.0,-6.0,-2.0,-109.0,0.0,-20.0,-11.0,-102.0,7.0,-43.0,20.0,-73.0,16.0,16.0,37.0,-119.0,44.0,-13.0,14.0,-243.0,83.0,-57.0,168.4,133.0
1.0,-70.0,-23.0,-86.0,-18.0,-57.0,-17.0,-96.0,-8.0,-4.0,-20.0,-78.0,8.0,-40.0,-18.0,-65.0,-12.0,-42.0,-14.0,-37.0,12.0,-37.0,-7.0,13.0,16.0,-71.2,157.2,134.0
1.0,-21.0,1.0,-5.0,-19.0,-55.0,9.0,-12.0,-11.0,-61.0,13.0,-8.0,4.0,-15.0,1.0,-1.0,-6.0,19.0,7.0,13.0,0.0,9.0,25.0,3.0,6.0,-5.6,141.8,135.0
1.0,36.0,17.0,91.0,-1.0,26.0,4.0,109.0,-2.0,20.0,0.0,154.0,11.0,57.0,20.0,76.0,23.0,40.0,8.0,39.0,1.0,81.0,3.0,3.0,3.0,72.2,129.0,136.0
1.0,88.0,-15.0,94.0,-9.0,108.0,0.0,106.0,-13.0,115.0,8.0,123.0,-21.0,66.0,-32.0,84.0,-41.0,53.0,-21.0,154.0,-38.0,5.0,-7.0,112.0,-23.0,89.0,137.4,137.0
1.0,44.0,1.0,65.0,2.0,54.0,-5.0,61.0,-2.0,94.0,-20.0,45.0,5.0,47.0,-12.0,65.0,-7.0,-17.0,15.0,101.0,24.0,-15.0,6.0,250.0,2.0,56.0,135.0,138.0
1.0,76.0,-8.0,52.0,14.0,75.0,-12.0,60.0,30.0,37.0,-1.0,59.0,25.0,102.0,18.0,82.0,23.0,154.0,2.0,52.0,1.0,71.0,-40.0,11.0,15.0,43.0,130.6,139.0
1.0,74.0,-7.0,37.0,-7.0,68.0,-5.0,34.0,-12.0,87.0,-16.0,25.0,-12.0,59.0,5.0,39.0,7.0,90.0,15.0,-1.0,12.0,221.0,53.0,-12.0,7.0,54.2,123.2,140.0
1.0,83.0,-7.0,59.0,-19.0,78.0,3.0,32.0,-18.0,63.0,18.0,4.0,-7.0,51.0,0.0,38.0,-9.0,27.0,-16.0,15.0,-17.0,-2.0,-17.0,4.0,-24.0,73.8,115.0,141.0
1.0,12.0,-10.0,-3.0,1.0,30.0,-7.0,3.0,5.0,46.0,-12.0,24.0,-9.0,7.0,-12.0,-2.0,-11.0,-1.0,-4.0,-27.0,7.0,1.0,-2.0,-84.0,25.0,-3.2,105.4,142.0
1.0,-99.0,16.0,-95.0,19.0,-93.0,5.0,-91.0,24.0,-97.0,11.0,-96.0,16.0,-78.0,12.0,-80.0,21.0,-44.0,12.0,-72.0,17.0,4.0,18.0,-39.0,20.0,-94.4,102.0,143.0
1.0,-77.0,3.0,-80.0,-6.0,-105.0,11.0,-79.0,-11.0,-121.0,16.0,-99.0,-10.0,-81.0,-2.0,-76.0,-7.0,-94.0,-14.0,-28.0,-10.0,-141.0,-10.0,0.0,-19.0,-79.0,111.8,144.0
1.0,-28.0,7.0,-14.0,6.0,-8.0,-1.0,-17.0,1.0,4.0,-15.0,-5.0,3.0,-35.0,-3.0,-26.0,-2.0,-92.0,1.0,-19.0,-21.0,-111.0,-10.0,-23.0,-32.0,-22.4,114.2,145.0
1.0,-16.0,21.0,-7.0,-12.0,-38.0,13.0,-21.0,-23.0,-55.0,25.0,-27.0,-18.0,-37.0,5.0,-27.0,-3.0,-27.0,-2.0,-31.0,3.0,-28.0,-16.0,-25.0,35.0,7.0,123.8,146.0
1.0,-32.0,-16.0,-36.0,5.0,-35.0,-2.0,-23.0,9.0,-24.0,-8.0,-35.0,14.0,-26.0,1.0,-32.0,7.0,-17.0,1.0,-89.0,13.0,-5.0,9.0,-145.0,1.0,-37.8,131.2,147.0
1.0,-71.0,-6.0,-87.0,6.0,-46.0,-12.0,-86.0,12.0,-48.0,-12.0,-62.0,14.0,-60.0,6.0,-72.0,16.0,-33.0,25.0,-49.0,25.0,-4.0,31.0,-11.0,24.0,-89.0,130.8,148.0
1.0,-52.0,-9.0,-54.0,-16.0,-65.0,1.0,-57.0,-16.0,-71.0,-2.0,-81.0,-15.0,-43.0,-6.0,-46.0,-19.0,-38.0,-8.0,-10.0,-14.0,-66.0,9.0,3.0,-18.0,-49.4,122.4,149.0
1.0,8.0,-1.0,0.0,3.0,13.0,0.0,5.0,6.0,11.0,-1.0,23.0,13.0,-5.0,13.0,-1.0,11.0,-34.0,22.0,-9.0,15.0,-20.0,18.0,-1.0,11.0,2.2,112.4,150.0
1.0,14.0,-3.0,10.0,0.0,11.0,-2.0,8.0,6.0,8.0,1.0,11.0,0.0,16.0,-6.0,10.0,2.0,10.0,-4.0,6.0,-7.0,-1.0,-9.0,-1.0,-8.0,11.6,112.2,151.0
1.0,3.0,0.0,4.0,2.0,10.0,-6.0,1.0,1.0,21.0,2.0,3.0,0.0,8.0,-2.0,6.0,0.0,7.0,-3.0,-3.0,-2.0,0.0,-3.0,2.0,-2.0,7.0,110.0,152.0
1.0,16.0,5.0,24.0,-3.0,4.0,9.0,19.0,1.0,-2.0,12.0,12.0,-4.0,18.0,-8.0,22.0,-6.0,71.0,-14.0,19.0,5.0,81.0,-17.0,-3.0,13.0,24.0,108.0,153.0
1.0,67.0,15.0,113.0,2.0,65.0,16.0,123.0,-16.0,66.0,14.0,122.0,-2.0,87.0,9.0,115.0,2.0,65.0,-13.0,95.0,-25.0,36.0,-2.0,17.0,-27.0,97.4,106.0,154.0
1.0,27.0,-12.0,113.0,-2.0,40.0,-19.0,125.0,-2.0,40.0,-27.0,191.0,-20.0,49.0,-22.0,73.0,-24.0,85.0,-26.0,128.0,-24.0,101.0,-25.0,179.0,-22.0,81.8,121.0,155.0
1.0,53.0,-7.0,82.0,4.0,37.0,3.0,90.0,16.0,26.0,18.0,74.0,26.0,47.0,0.0,94.0,2.0,-8.0,4.0,123.0,-9.0,-94.0,-1.0,169.0,-16.0,60.0,127.4,156.0
1.0,96.0,6.0,31.0,2.0,97.0,-9.0,35.0,-6.0,103.0,-18.0,47.0,-13.0,104.0,-10.0,40.0,-3.0,148.0,-28.0,24.0,-6.0,202.0,-25.0,2.0,10.0,49.2,126.4,157.0
1.0,97.0,1.0,19.0,21.0,116.0,0.0,-9.0,15.0,121.0,-8.0,-55.0,-9.0,54.0,17.0,37.0,17.0,22.0,32.0,-4.0,31.0,63.0,10.0,15.0,-6.0,38.8,121.4,158.0
1.0,21.0,4.0,17.0,11.0,36.0,-8.0,28.0,4.0,40.0,-5.0,-31.0,2.0,4.0,-2.0,-4.0,-13.0,-10.0,1.0,-19.0,-20.0,-6.0,-1.0,-43.0,-15.0,15.8,138.6,159.0
1.0,-58.0,-5.0,-33.0,7.0,-79.0,0.0,-22.0,6.0,-117.0,9.0,5.0,3.0,-42.0,-1.0,-30.0,5.0,-21.0,-14.0,-45.0,-11.0,-1.0,-11.0,-74.0,-39.0,-48.8,141.6,160.0
1.0,-107.0,11.0,-87.0,11.0,-114.0,17.0,-81.0,3.0,-135.0,10.0,-82.0,3.0,-110.0,-2.0,-99.0,-2.0,-100.0,-10.0,-52.0,2.0,-39.0,-22.0,-11.0,6.0,-95.4,148.6,161.0
1.0,-66.0,4.0,-71.0,15.0,-55.0,6.0,-76.0,13.0,-24.0,6.0,-92.0,-3.0,-61.0,7.0,-59.0,9.0,-143.0,13.0,-30.0,0.0,-242.0,50.0,1.0,17.0,-68.6,161.2,162.0
1.0,-48.0,-4.0,-63.0,-19.0,-60.0,2.0,-73.0,-5.0,-58.0,18.0,-58.0,7.0,-58.0,5.0,-69.0,4.0,-58.0,21.0,-42.0,7.0,-75.0,52.0,-12.0,-19.0,-44.8,168.8,163.0
1.0,-34.0,1.0,-63.0,-15.0,-39.0,-3.0,-80.0,-10.0,-59.0,-27.0,-90.0,4.0,-62.0,10.0,-71.0,7.0,-5.0,10.0,-165.0,8.0,23.0,-47.0,-195.0,17.0,-37.4,154.0,164.0
1.0,-60.0,-7.0,-75.0,-18.0,-32.0,-7.0,-71.0,-8.0,18.0,-1.0,-52.0,8.0,-27.0,-8.0,-51.0,-3.0,-19.0,16.0,-45.0,44.0,-16.0,24.0,-70.0,93.0,-59.0,139.8,165.0
1.0,-56.0,-1.0,-40.0,-17.0,-80.0,9.0,-46.0,-8.0,-91.0,13.0,-27.0,-6.0,-41.0,-1.0,-34.0,-1.0,-11.0,-18.0,-14.0,-7.0,-38.0,4.0,-6.0,1.0,-40.2,124.8,166.0
1.0,-2.0,5.0,40.0,-6.0,-30.0,5.0,60.0,-7.0,-34.0,-7.0,71.0,2.0,18.0,9.0,36.0,4.0,25.0,21.0,16.0,7.0,96.0,13.0,-1.0,1.0,27.6,111.0,167.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0
